,epoch,batch,loss,acc,f1,recall,roll_730_acc,roll_730_loss,roll_180_acc,roll_180_loss
1044,5,49,0.38639131903648377,0.8825,0.8825,0.8825,0.8337534246575352,0.4232610056925073,0.8400833333333347,0.4008776057128747
1045,5,50,0.3872705627890194,0.825,0.825,0.825,0.8337842465753434,0.42314104237993905,0.8402361111111124,0.4008000851880091
1046,5,51,0.38814394176006317,0.8225,0.8225,0.8225,0.8337534246575352,0.4230225225491606,0.8401111111111124,0.4007271074541452
1047,5,52,0.38858178145480604,0.84,0.8399999999999999,0.84,0.8337739726027407,0.4229046479578391,0.8400277777777791,0.4006570721075639
1048,5,53,0.38891591407634596,0.8425,0.8425,0.8425,0.8338013698630146,0.4227873859408441,0.8399444444444458,0.4005896031476164
1049,5,54,0.3889734013514085,0.85,0.85,0.85,0.8338595890410968,0.422670175769688,0.8399722222222236,0.4005217663549156
1050,5,55,0.38896397181919645,0.8425,0.8425,0.8425,0.8338801369863023,0.42255352161180465,0.8401388888888903,0.4004512724398219
1051,5,56,0.3890697809687832,0.8425,0.8425,0.8425,0.8338904109589049,0.42243739530117014,0.8401250000000015,0.4003820052409138
1052,5,57,0.38929959669195374,0.86,0.8599999999999999,0.86,0.8339315068493158,0.42232183352014746,0.8402361111111125,0.40031515612472995
1053,5,58,0.3896826465251082,0.83,0.83,0.83,0.8339452054794528,0.4222073221534243,0.8400694444444459,0.4002511811167402
1054,5,59,0.3904601270953814,0.84,0.8399999999999999,0.84,0.8339760273972611,0.4220943023936731,0.8404444444444459,0.40018565355984553
1055,5,60,0.39075275131913484,0.815,0.815,0.815,0.8339554794520556,0.4219821093851011,0.8401388888888903,0.4001237648150726
1056,5,61,0.39095371432842746,0.855,0.855,0.855,0.833972602739727,0.4218710319348758,0.8402083333333347,0.40006439679343775
1057,5,62,0.3904337807307168,0.8625,0.8625,0.8625,0.8340410958904118,0.4217587818949794,0.8403750000000013,0.4000018724825256
1058,5,63,0.3901023808866739,0.8525,0.8525,0.8525,0.8340513698630144,0.4216466752404965,0.8403888888888902,0.3999363817123881
1059,5,64,0.3889061638942132,0.89,0.89,0.89,0.8341986301369869,0.42153260978735924,0.8406805555555568,0.3998630939170551
1060,5,65,0.388915583039775,0.86,0.8599999999999999,0.86,0.834294520547946,0.421418331326687,0.8406250000000013,0.3997938647626634
1061,5,66,0.38902355396925514,0.835,0.835,0.835,0.8342910958904117,0.4213041567619825,0.8404722222222235,0.3997260061940769
1062,5,67,0.3891939301701153,0.8475,0.8475,0.8475,0.8343595890410966,0.4211899447772987,0.8406388888888902,0.39965575802672765
1063,5,68,0.38900982772094617,0.85,0.85,0.85,0.8344486301369871,0.4210750689231076,0.8406944444444456,0.39958508658759495
1064,5,69,0.3886930355003902,0.87,0.87,0.87,0.8345479452054803,0.4209595210868742,0.8408333333333345,0.39951186171696107
1065,5,70,0.3888446554331712,0.845,0.845,0.845,0.8345684931506857,0.4208442402554423,0.8407916666666679,0.39943935577456313
1066,5,71,0.3887743117908637,0.86,0.8599999999999999,0.86,0.8346746575342473,0.420728156580672,0.8410555555555569,0.3993623646677047
1067,5,72,0.38890097035120613,0.84,0.8399999999999999,0.84,0.8346746575342473,0.42061279469100915,0.8411944444444458,0.399282671771345
1068,5,73,0.38933750745412465,0.8225,0.8225,0.8225,0.8346472602739734,0.42049861894887025,0.8410277777777792,0.39920527161057545
1069,5,74,0.38882390220959984,0.8575,0.8575,0.8575,0.83468493150685,0.42038397947276784,0.8411111111111124,0.39912479070941936
1070,5,75,0.38870930005061,0.8475,0.8475,0.8475,0.8347294520547951,0.4202694855380134,0.8411805555555568,0.3990406792990574
1071,5,76,0.3895452715359725,0.825,0.825,0.825,0.8347226027397266,0.4201560919732405,0.8411250000000011,0.3989597583986131
1072,5,77,0.3897965091925401,0.8475,0.8475,0.8475,0.8347739726027403,0.42004308885841,0.8410833333333345,0.3988792486788539
1073,5,78,0.3901445231860197,0.835,0.835,0.835,0.8348047945205486,0.4199302329438456,0.8410833333333345,0.3987986995407097
1074,5,79,0.39065610952675345,0.8275,0.8275,0.8275,0.834825342465754,0.41981795061131,0.8410555555555566,0.39872069483570605
1075,5,80,0.39018831429658113,0.8625,0.8625,0.8625,0.8348458904109596,0.4197053454117301,0.8412777777777789,0.3986386448945602
1076,5,81,0.39015823093856256,0.8425,0.8425,0.8425,0.8348732876712335,0.41959273078905096,0.8413472222222234,0.3985544250392411
1077,5,82,0.39052493672773064,0.8375,0.8375,0.8375,0.8349006849315074,0.4194806258261632,0.8413472222222234,0.39847265343233457
1078,5,83,0.39028913527727127,0.87,0.87,0.87,0.835020547945206,0.4193678521242744,0.84151388888889,0.3983874870491173
1079,5,84,0.389815515981001,0.8525,0.8525,0.8525,0.8350273972602745,0.41925503446517304,0.841625000000001,0.3982990676042695
1080,5,85,0.3899899319160816,0.8575,0.8575,0.8575,0.8350376712328772,0.41914266988085397,0.8417083333333343,0.3982105983843239
1081,5,86,0.3907333019821123,0.8225,0.8225,0.8225,0.8350205479452059,0.41903162628481855,0.8416388888888897,0.3981244161615514
1082,5,87,0.3907230421900749,0.8375,0.8375,0.8375,0.8350273972602743,0.4189209823283934,0.841611111111112,0.3980379689630621
1083,5,88,0.39003484168749175,0.8825,0.8825,0.8825,0.8351780821917812,0.4188089108659458,0.8419166666666675,0.3979468447120182
1084,5,89,0.3904379261864556,0.82,0.82,0.82,0.8351267123287677,0.41869780800062545,0.8416944444444452,0.3978582757385322
1085,5,90,0.3904056149524647,0.875,0.875,0.875,0.8351952054794525,0.41858656437792147,0.841847222222223,0.39776880276603965
1086,5,91,0.39058874579875363,0.835,0.835,0.835,0.8352157534246579,0.41847564623339795,0.8419444444444453,0.39767649570133357
1087,5,92,0.3911473260771844,0.84,0.8399999999999999,0.84,0.835270547945206,0.4183653210673542,0.8419861111111119,0.3975862162146261
1088,5,93,0.3909906957377779,0.8525,0.8525,0.8525,0.8353321917808224,0.4182546927556514,0.8422638888888896,0.3974921407437601
1089,5,94,0.39098070859909057,0.8375,0.8375,0.8375,0.8354075342465758,0.41814343130822185,0.842222222222223,0.39739695619177606
1090,5,95,0.3915047127132614,0.8375,0.8375,0.8375,0.8354349315068497,0.41803299513218267,0.8423055555555564,0.39730339640048856
1091,5,96,0.39185828523537547,0.835,0.835,0.835,0.8354897260273978,0.4179226761915436,0.8422638888888898,0.3972111290220172
1092,5,97,0.3918695021040586,0.8425,0.8425,0.8425,0.8355102739726032,0.4178125358390684,0.8423194444444453,0.3971183918160797
1093,5,98,0.39215506929339783,0.8475,0.8475,0.8475,0.8355650684931512,0.41770269560865914,0.8424583333333342,0.3970265013466268
1094,5,99,0.39240297764539717,0.8375,0.8375,0.8375,0.835633561643836,0.4175929155958505,0.8423888888888899,0.3969378556848954
1095,5,100,0.3927164107266039,0.8275,0.8275,0.8275,0.8356541095890414,0.41748365814282384,0.842236111111112,0.39685227440719983
1096,5,101,0.39391372250575646,0.79,0.79,0.79,0.8355787671232879,0.4173763113141822,0.841972222222223,0.3967711541017976
1097,5,102,0.3941441618123101,0.8525,0.8525,0.8525,0.835595890410959,0.4172696295955723,0.8419444444444453,0.3966913429070778
1098,5,103,0.3946110841173392,0.835,0.835,0.835,0.8355924657534249,0.41716406210945484,0.8418055555555564,0.3966161187251203
1099,5,104,0.39544191076641994,0.7825,0.7825,0.7825,0.8355136986301372,0.41705990788539843,0.8416388888888897,0.3965432016505016
1100,5,105,0.3954211675895835,0.8525,0.8525,0.8525,0.8356027397260276,0.41695561652401186,0.8416527777777786,0.39647117195645526
1101,5,106,0.39579076744685665,0.815,0.815,0.815,0.8355719178082195,0.41685198324537726,0.8414861111111119,0.3964008877735733
1102,5,107,0.3959578311553708,0.8425,0.8425,0.8425,0.8356130136986304,0.41674827855631735,0.8415000000000008,0.3963323544120507
1103,5,108,0.3965424345720799,0.8275,0.8275,0.8275,0.8356061643835618,0.41664543264894127,0.8414166666666674,0.3962667980584761
1104,5,109,0.3966504768891768,0.84,0.8399999999999999,0.84,0.8356232876712332,0.4165429221332064,0.8415277777777785,0.39619791101402435
1105,5,110,0.3969921424045219,0.8225,0.8225,0.8225,0.8356267123287674,0.4164411000683819,0.8416111111111118,0.3961278943128871
1106,5,111,0.39690218546560835,0.8375,0.8375,0.8375,0.8355924657534249,0.41633973317831446,0.841583333333334,0.3960560456954603
1107,5,112,0.39687004632654443,0.845,0.845,0.845,0.8355924657534249,0.4162386043756752,0.8418472222222229,0.3959794521523475
1108,5,113,0.39721611063731344,0.8275,0.8275,0.8275,0.8356404109589043,0.41613771215691,0.8417916666666672,0.3959055563211169
1109,5,114,0.3971455470375393,0.8625,0.8625,0.8625,0.835719178082192,0.41603651125767055,0.8419861111111118,0.39582985645864893
1110,5,115,0.39704766869544983,0.86,0.8599999999999999,0.86,0.8357979452054797,0.4159353894287079,0.842222222222223,0.39575074358402135
1111,5,116,0.3974366432581192,0.82,0.82,0.82,0.835787671232877,0.4158349147187475,0.8420277777777786,0.39567441911882945
1112,5,117,0.39751542372218635,0.84,0.8399999999999999,0.84,0.835801369863014,0.4157348214982732,0.8421250000000009,0.3955970528178333
1113,5,118,0.3971800841704136,0.865,0.865,0.865,0.8358321917808222,0.4156345937033734,0.842361111111112,0.3955165451521466
1114,5,119,0.3969201552371184,0.875,0.875,0.875,0.8359486301369867,0.4155338319422173,0.8426250000000011,0.39543429097678284
1115,5,120,0.39715007981978173,0.84,0.8399999999999999,0.84,0.8359486301369867,0.41543379748193476,0.8427222222222233,0.3953519769157464
1116,5,121,0.39730279367478166,0.8225,0.8225,0.8225,0.8359006849315073,0.4153344459735724,0.8425277777777789,0.3952721781408798
1117,5,122,0.3972207833596361,0.8625,0.8625,0.8625,0.8359315068493154,0.4152352596976653,0.8426527777777789,0.3951908742415565
1118,5,123,0.39732976426039973,0.8525,0.8525,0.8525,0.8358972602739728,0.4151371476437541,0.84276388888889,0.3951106128853167
1119,5,124,0.39720652294158937,0.8325,0.8325,0.8325,0.8359623287671235,0.4150385672499683,0.84276388888889,0.3950283613821913
1120,5,125,0.39763185665720985,0.8125,0.8125,0.8125,0.8359520547945207,0.41494055073936675,0.8426111111111122,0.3949486697618084
1121,5,126,0.3980106903812078,0.82,0.82,0.82,0.8359452054794522,0.414843099770364,0.8425416666666676,0.3948713024693751
1122,5,127,0.3981394269503653,0.8525,0.8525,0.8525,0.8360582191780823,0.4147452847750501,0.8426944444444454,0.3947942253078058
1123,5,128,0.39824719484462295,0.8375,0.8375,0.8375,0.8360753424657534,0.4146479153614908,0.8426944444444454,0.3947175438326854
1124,5,129,0.39879617645190313,0.825,0.825,0.825,0.8360924657534248,0.41455127085309224,0.8426805555555565,0.3946444844166589
1125,5,130,0.39863544566030723,0.86,0.8599999999999999,0.86,0.8361815068493152,0.4144542884824832,0.8428472222222232,0.39457080226975844
1126,5,131,0.3985602952765696,0.8275,0.8275,0.8275,0.8361883561643837,0.4143572911026761,0.8429027777777787,0.394495231843463
1127,5,132,0.3985656183913238,0.85,0.85,0.85,0.8362123287671235,0.41426036750463024,0.8430416666666676,0.3944201251491024
1128,5,133,0.39871760691279795,0.8225,0.8225,0.8225,0.8361575342465757,0.41429281859326933,0.8428750000000009,0.39434704178475655
1129,5,134,0.39887058447908474,0.835,0.835,0.835,0.8361267123287676,0.41430769194863937,0.843000000000001,0.3942723940620745
1130,5,135,0.39908965107272654,0.8375,0.8375,0.8375,0.8361541095890415,0.41429957339697554,0.8429583333333344,0.39420002883260463
1131,5,136,0.3993644577308293,0.825,0.825,0.825,0.8361027397260279,0.4142954539521899,0.8428888888888898,0.3941290891772688
1132,5,137,0.3992889352898667,0.8475,0.8475,0.8475,0.8361643835616442,0.4142585148483716,0.8428888888888898,0.3940584914640693
1133,5,138,0.3995019808518801,0.8325,0.8325,0.8325,0.8361780821917812,0.4142199252316337,0.8428888888888898,0.3939892942564605
1134,5,139,0.39985482671431133,0.8275,0.8275,0.8275,0.8361130136986306,0.41418859680376047,0.8428055555555564,0.3939227411900826
1135,5,140,0.4000295267460194,0.8225,0.8225,0.8225,0.8360856164383565,0.4141621414374426,0.8427361111111119,0.3938564123689072
1136,5,141,0.39992008893422676,0.855,0.855,0.855,0.8361164383561649,0.41413829551002396,0.8427638888888896,0.3937901069837073
1137,5,142,0.39993418617682025,0.8375,0.8375,0.8375,0.836106164383562,0.4141131613929818,0.8428194444444453,0.3937242498297199
1138,5,143,0.4001536073370112,0.8275,0.8275,0.8275,0.836119863013699,0.41408714154229453,0.8429305555555563,0.3936564411826754
1139,5,144,0.40045231231327716,0.835,0.835,0.835,0.8361404109589045,0.41405778817894223,0.8428472222222231,0.393590585659051
1140,5,145,0.40046791487360656,0.8325,0.8325,0.8325,0.8361917808219183,0.41402008550719527,0.8427777777777786,0.39352557105582703
1141,5,146,0.4003992553065423,0.8375,0.8375,0.8375,0.8361678082191785,0.4139826309754335,0.8427083333333343,0.3934610608990319
1142,5,147,0.40060460728568,0.8225,0.8225,0.8225,0.8361575342465757,0.41394416436078757,0.8425972222222231,0.39339798067492765
1143,5,148,0.40073976660734856,0.86,0.8599999999999999,0.86,0.8361780821917811,0.41390716465244787,0.8428472222222232,0.3933336518739403
1144,5,149,0.4012846752007802,0.8025,0.8025,0.8025,0.8361575342465757,0.4138669697700862,0.8426805555555565,0.39327142830510403
1145,5,150,0.4016217974242785,0.82,0.82,0.82,0.836133561643836,0.4138294640083335,0.8425694444444454,0.3932109180695627
1146,5,151,0.4016747551136895,0.8475,0.8475,0.8475,0.836119863013699,0.4137949193862927,0.8426666666666675,0.3931493904380442
1147,5,152,0.4019217609969619,0.8125,0.8125,0.8125,0.8360787671232881,0.41376082419240584,0.8426250000000008,0.3930891565788145
1148,5,153,0.40222830335041143,0.8325,0.8325,0.8325,0.8360958904109592,0.4137264515688274,0.8425833333333342,0.3930306845101576
1149,5,154,0.4026027191069818,0.8175,0.8175,0.8175,0.8360582191780825,0.41369323095967775,0.8425555555555565,0.39297407735353157
1150,5,155,0.40283837341345274,0.8225,0.8225,0.8225,0.8360239726027401,0.4136624121323951,0.8425833333333342,0.3929175982602847
1151,5,156,0.40304494018007997,0.84,0.8399999999999999,0.84,0.8360136986301374,0.4136334449944358,0.8426527777777788,0.3928615028866901
1152,5,157,0.40284657346296915,0.8625,0.8625,0.8625,0.8360445205479455,0.4136049235560925,0.8427083333333344,0.39280481992480476
1153,5,158,0.4029907855972554,0.8325,0.8325,0.8325,0.8360136986301373,0.41357790189356225,0.8427361111111124,0.39274943743227203
1154,5,159,0.4024788836017251,0.8775,0.8775,0.8775,0.8361095890410962,0.41354647381735826,0.8430972222222235,0.3926902268582721
1155,5,160,0.4025960868189794,0.83,0.83,0.83,0.8360924657534251,0.41351680611503766,0.8430972222222235,0.3926309097942756
1156,5,161,0.4027611681340653,0.84,0.8399999999999999,0.84,0.8360821917808224,0.4134884685628915,0.8430972222222235,0.3925714903019984
1157,5,162,0.40278876687120074,0.855,0.855,0.855,0.8360958904109594,0.41346199183219307,0.8432638888888901,0.3925124399417369
1158,5,163,0.403515780662618,0.7925,0.7925,0.7925,0.8360582191780827,0.4134356439868327,0.8431111111111124,0.3924575272045424
1159,5,164,0.4033051048264359,0.8675,0.8675,0.8675,0.8360856164383565,0.41340956293715164,0.8432222222222235,0.3924019919144472
1160,5,165,0.4031049199851163,0.8525,0.8525,0.8525,0.8361267123287676,0.41338352679408963,0.8432916666666679,0.39234468927435384
1161,5,166,0.4029167076784694,0.87,0.87,0.87,0.8362020547945209,0.4133561047696967,0.8434027777777791,0.3922869737835906
1162,5,167,0.402910919771308,0.8325,0.8325,0.8325,0.8361952054794524,0.413329032645742,0.8433611111111124,0.3922284701231345
1163,5,168,0.40348445981211917,0.7975,0.7975,0.7975,0.836133561643836,0.41330341348904204,0.8430694444444459,0.39217339773128984
1164,5,169,0.40345127039095935,0.825,0.825,0.825,0.8361438356164388,0.41327678530824213,0.8430000000000013,0.39211812145697256
1165,5,170,0.4034926797214307,0.84,0.8399999999999999,0.84,0.8361643835616442,0.4132487046092933,0.8429583333333347,0.3920640025500786
1166,5,171,0.403989827390327,0.8125,0.8125,0.8125,0.8361643835616442,0.41321949377400896,0.8429027777777792,0.3920112046470729
1167,5,172,0.4041992425918579,0.825,0.825,0.825,0.8361746575342471,0.41318927444058395,0.8427083333333346,0.3919611191408779
1168,5,173,0.40395740770745553,0.8575,0.8575,0.8575,0.8362191780821921,0.4131582018861411,0.8431111111111124,0.39190797679341827
1169,5,174,0.4037507280281612,0.8575,0.8575,0.8575,0.8362671232876716,0.4131264267692206,0.8432638888888899,0.39185274266572667
1170,5,175,0.40362956713546405,0.86,0.8599999999999999,0.86,0.836328767123288,0.4130940460827584,0.8432222222222233,0.3917983186388118
1171,5,176,0.40375234228742996,0.835,0.835,0.835,0.8363493150684934,0.41306163639547333,0.8432083333333344,0.39174398229515717
1172,5,177,0.4034487260191628,0.8725,0.8725,0.8725,0.836400684931507,0.4130290385398747,0.8433333333333345,0.39168881645585707
1173,5,178,0.4033733151811461,0.84,0.8399999999999999,0.84,0.8364075342465754,0.4129962545588935,0.84338888888889,0.39163217648241266
1174,5,179,0.4037457740969128,0.825,0.825,0.825,0.8363972602739729,0.412963692834824,0.8433472222222232,0.39157709040994887
1175,5,180,0.40386882243235467,0.83,0.83,0.83,0.8363801369863016,0.4129313893891729,0.8430972222222233,0.3917984782762914
1176,5,181,0.40396271826146724,0.815,0.815,0.815,0.8363219178082196,0.41290039762373987,0.8429722222222232,0.3918446756940737
1177,5,182,0.4038628914642855,0.84,0.8399999999999999,0.84,0.8363082191780826,0.4128694809496093,0.8430277777777787,0.3918205917633167
1178,5,183,0.40396993072784465,0.8125,0.8125,0.8125,0.8362705479452059,0.41283849103077314,0.8426944444444454,0.3918678644671385
1179,5,184,0.40395264206705866,0.84,0.8399999999999999,0.84,0.8362773972602744,0.412807500201733,0.8425277777777788,0.39196650642223924
1180,5,185,0.4039718170640289,0.84,0.8399999999999999,0.84,0.8362773972602744,0.4127762630380041,0.8423333333333343,0.392100339026858
1181,5,186,0.40412015073439655,0.82,0.82,0.82,0.8362808219178087,0.4127449640012182,0.8420694444444453,0.39226051834535824
1182,5,187,0.4041677821189799,0.825,0.825,0.825,0.8362671232876717,0.41271356390684566,0.8418750000000007,0.39242948753559515
1183,5,188,0.4044492452863663,0.8325,0.8325,0.8325,0.8362054794520551,0.4126844042423147,0.8416527777777786,0.3926203955151533
1184,5,189,0.4045215156517531,0.835,0.835,0.835,0.8362773972602744,0.4126536980545952,0.8415000000000008,0.3928052795682037
1185,5,190,0.4043896270047932,0.8525,0.8525,0.8525,0.8363630136986305,0.41262113413735735,0.841458333333334,0.392966513363152
